"","subject.id","date","cohort","mean.temp","precipi","RE","minute.ema.was.collected","PosMean","NegMean","distances","unique_locations","novel_locations","RE_two_decimal","UL_two_decimal","TOP3_PCA3_HL","RE_NoInterpolation"
"3568","MM1070","2/3/2016",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3569","MM1070","2/4/2016",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3570","MM1070","2/5/2016",3,66,0.32,NA,1324,16.25,53.25,NA,NA,NA,NA,NA,NA,NA
"3571","MM1070","2/6/2016",3,68,0.18,0,NA,NA,NA,0,1,0,0,1,0,0
"3572","MM1070","2/7/2016",3,NA,NA,0,1221,31.5,23.5,0,1,0,0,1,0,0
"3573","MM1070","2/8/2016",3,56,0,NA,843,54.5,7.75,NA,NA,NA,NA,NA,NA,NA
"3574","MM1070","2/9/2016",3,60,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3575","MM1070","2/10/2016",3,60,0,NA,847,56,34.5,NA,NA,NA,NA,NA,NA,NA
"3576","MM1070","2/11/2016",3,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3577","MM1070","2/12/2016",3,62,0,0.264047221692174,NA,NA,NA,4.90512009,207,206,1.831604256,6,0.787334913,0.167851856755776
"3578","MM1070","2/13/2016",3,NA,NA,0,102,9,44.25,0,1,0,0,1,0,0
"3579","MM1070","2/14/2016",3,64,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3580","MM1070","2/15/2016",3,70,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3581","MM1070","2/16/2016",3,NA,NA,0,691,34.75,25.75,0,1,0,0,1,0,0
"3582","MM1070","2/17/2016",3,67,0,0.0455287696971084,NA,NA,NA,0.093898161,2,0,0,1,0,0.0455287696971084
"3583","MM1070","2/18/2016",3,NA,NA,0,974,29.5,7.25,0,1,0,0,1,0,0
"3584","MM1070","2/19/2016",3,66,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3585","MM1070","2/20/2016",3,NA,NA,NA,613,69.5,34.75,NA,NA,NA,NA,NA,NA,NA
"3586","MM1070","2/21/2016",3,67,0,0,NA,NA,NA,0,1,1,0,1,0,0
"3587","MM1070","2/22/2016",3,74,0,0.0758603399236606,NA,NA,NA,33.07025358,94,92,1.161035244,25,0.782871515,0.0746624583452267
"3588","MM1070","2/23/2016",3,77,0.41,NA,1171,52,70,NA,NA,NA,NA,NA,NA,NA
"3589","MM1070","2/24/2016",3,NA,NA,NA,1094,52,52.25,NA,NA,NA,NA,NA,NA,NA
"3590","MM1070","2/25/2016",3,64,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3591","MM1070","2/26/2016",3,64,0,0.365553982645105,728,51.25,11,94.44401215,285,284,2.085991578,67,0.864228245,0.25731539918603
"3592","MM1070","2/27/2016",3,61,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3593","MM1070","2/28/2016",3,65,0,0.0799845397929001,NA,NA,NA,47.86496249,103,101,1.02575721,28,0.525757073,0.0534033080828091
"3594","MM1070","2/29/2016",3,69,0,0,NA,NA,NA,0,1,0,0,1,0,0
"3595","MM1071","11/13/2015",3,82,0.05,0.104028954799785,NA,NA,NA,14.40674403,86,86,1.243827024,13,0.791224599,0.097590586049391
"3596","MM1071","11/14/2015",3,77,0.62,NA,1106,63.75,22.25,NA,NA,NA,NA,NA,NA,NA
"3597","MM1071","11/15/2015",3,75,0.8,0.0142606285603644,NA,NA,NA,0.9418277,2,1,0.289339615,2,0.289339615,0.0142606285603644
"3598","MM1071","11/16/2015",3,76,0.01,0.133791529181892,610,63,45.75,44.98352547,122,119,1.995967445,14,0.994644489,0.126341464731722
"3599","MM1071","11/17/2015",3,78,0,0.11137720027688,NA,NA,NA,23.11548319,81,77,1.393153968,15,0.974868161,0.109633757798878
"3600","MM1071","11/18/2015",3,80,0,0.0555267341740958,603,49,41,22.65411803,62,53,0.974090885,15,0.653237325,0.0554582802565754
"3601","MM1071","11/19/2015",3,80,0,0.108730051732338,NA,NA,NA,30.00894592,112,105,1.42031628,27,0.9022544,0.103335366959335
"3602","MM1071","11/20/2015",3,78,0,0.122008996419909,964,70.75,16,57.4117138,173,158,1.728386781,27,0.855261496,0.120226557670401
"3603","MM1071","11/21/2015",3,76,0.16,0,NA,NA,NA,0,1,0,0,1,0,0
"3604","MM1071","11/22/2015",3,77,0.22,0.00806608011486699,962,60.75,1.75,3.008612371,8,7,0.142895076,4,0,0.00806608011486699
"3605","MM1071","11/23/2015",3,71,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3606","MM1071","11/24/2015",3,68,0,NA,870,82.75,22.5,NA,NA,NA,NA,NA,NA,NA
"3607","MM1071","11/25/2015",3,72,0.24,0.0933415953611291,NA,NA,NA,21.70301635,69,65,1.539511961,9,0.381789508,0.0919291425420049
"3608","MM1071","11/26/2015",3,NA,NA,0,965,79.25,30.75,0,1,0,0,1,0,0
"3609","MM1071","11/27/2015",3,74,0.41,0.00693924065255728,NA,NA,NA,5.053013994,18,16,0.07229156,3,0.038944066,0.00693924065255728
"3610","MM1071","11/28/2015",3,72,0,0.0625061626562385,1082,33.75,28.75,37.75004288,59,57,1.088465444,19,0.074276733,0.0611501919868652
"3611","MM1071","11/29/2015",3,NA,NA,0,NA,NA,NA,0,1,0,0,1,0,0
"3612","MM1071","11/30/2015",3,76,0.42,0.06411331072292,604,59.5,25.25,22.96245097,76,58,1.027259193,14,0.682803957,0.0635027762451042
"3613","MM1071","12/1/2015",3,74,0.17,0.10672892811656,NA,NA,NA,23.55582559,90,76,1.34223896,15,0.93652441,0.10468460909107
"3614","MM1071","12/2/2015",3,77,0.17,0.167666935428972,1107,42.75,26,46.8570946,169,150,2.283959462,29,0.870864469,0.163752543525312
"3615","MM1071","12/3/2015",3,76,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3616","MM1071","12/4/2015",3,72,3.33,0.0941220849281453,857,57.5,13.75,33.50246994,95,83,1.632650436,17,0.751450638,0.0933079087583835
"3617","MM1071","12/5/2015",3,73,8.82,0.0627710764372135,NA,NA,NA,26.81480521,59,48,1.082730319,15,0.592185436,0.0620810752969866
"3618","MM1071","12/6/2015",3,77,0.1,0.00389099574750656,962,59.75,0,0.881780778,2,0,0.078945974,2,0.078945974,0.00389099574750656
"3619","MM1071","12/7/2015",3,72,0.72,0.105432758472599,NA,NA,NA,24.04466526,82,66,1.773604984,13,0.995313958,0.104265423630968
"3620","MM1071","12/8/2015",3,68,1.12,NA,980,58.5,1.25,NA,NA,NA,NA,NA,NA,NA
"3621","MM1071","12/9/2015",3,74,0.01,0.0997469972934483,NA,NA,NA,22.93999181,98,81,1.586757023,22,0.927060225,0.098245336272598
"3622","MM1071","12/10/2015",3,73,0,0.0877574447703917,1008,48.25,13,24.97016516,83,66,1.17894289,13,0.855261496,0.086394273444963
"3623","MM1071","12/11/2015",3,72,0.11,0.158429811146651,NA,NA,NA,42.76533902,148,127,2.424483144,21,0.735601416,0.152176472499065
"3624","MM1071","12/12/2015",3,72,0,0.0464660510274756,729,38,10.75,10.24863701,21,14,0.854122846,7,0.477739599,0.0458080303775483
"3625","MM1071","12/13/2015",3,NA,NA,0,NA,NA,NA,0,1,0,0,1,0,0
"3626","MM1071","12/14/2015",3,77,0,0.153548923891344,NA,NA,NA,55.44958523,164,140,2.153837058,35,0.940117582,0.146015441109664
"3627","MM1071","12/15/2015",3,74,0,0.116546452029821,1199,62,12.75,38.98049501,132,112,1.967299008,20,0.858086743,0.113969297566533
"3628","MM1071","12/16/2015",3,74,0,0.147610809676448,623,37.75,2.75,32.54200266,150,115,1.763965373,17,0.765457603,0.145505065230642
"3629","MM1071","12/17/2015",3,76,0,0.0754943380931029,NA,NA,NA,26.34760859,78,52,1.070534904,15,0.755319612,0.0745415857295561
"3630","MM1071","12/18/2015",3,76,0,0.142953238375279,855,54.25,6.25,32.12976378,149,115,2.2067809,17,0.974489403,0.139200986495308
"3631","MM1071","12/19/2015",3,69,0,0.0887932022447789,NA,NA,NA,30.8785787,109,98,1.175675672,11,0.471193073,0.0868829296589009
"3632","MM1071","12/20/2015",3,72,0.05,NA,1070,61.75,5.25,NA,NA,NA,NA,NA,NA,NA
"3633","MM1071","12/21/2015",3,76,0.04,0.0936918840123769,NA,NA,NA,28.95439865,123,99,1.164440087,17,0.503258335,0.0924671235234633
"3634","MM1071","12/22/2015",3,77,2.86,0.0741168183896048,966,50.75,3.5,22.41770429,42,36,1.284010435,10,0.543564443,0.0733217580131155
"3635","MM1071","12/23/2015",3,78,0,0.0169379362008963,NA,NA,NA,3.166536315,13,11,0.284906658,4,0.027590396,0.015719922584317
"3636","MM1071","12/24/2015",3,80,0,NA,870,70.75,4,NA,NA,NA,NA,NA,NA,NA
"3637","MM1071","12/25/2015",3,77,0,0.0250082424138588,NA,NA,NA,1.989329542,10,8,0.452492586,3,0.027590396,0.0249139510162952
"3638","MM1071","12/26/2015",3,77,0.02,NA,687,40.25,0,NA,NA,NA,NA,NA,NA,NA
"3639","MM1071","12/27/2015",3,80,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3640","MM1071","12/28/2015",3,78,0,0.107342253164649,853,53.5,8,24.67837437,111,99,1.350774164,17,0.519702787,0.102376714766686
"3641","MM1071","12/29/2015",3,80,0,0.164478077897445,NA,NA,NA,50.69113614,116,108,2.610093964,31,0.993522219,0.163579118447071
"3642","MM1071","12/30/2015",3,78,0,0.0705252348289763,1086,60.25,6.5,40.53895527,92,85,0.572197914,24,0.674242194,0.0678357617234852
"3643","MM1071","12/31/2015",3,78,0,0.0910691607327198,NA,NA,NA,52.97512752,140,127,1.155894051,40,0.486969502,0.0853743320607589
"3644","MM1071","1/1/2016",3,72,0,0.208683342348469,NA,NA,NA,1790.114542,332,329,3.951628401,275,0.8340254,0.163892820360707
"3645","MM1071","1/2/2016",3,72,0,0.109171967483701,NA,NA,NA,266.0312548,136,132,1.519977455,67,0,0.094191750709914
"3646","MM1071","1/3/2016",3,70,0,0.129760981164483,NA,NA,NA,76.30840339,115,111,2.092340957,54,0,0.119338722796705
"3647","MM1071","1/4/2016",3,70,0,0.147155004160845,NA,NA,NA,267.6823423,136,123,2.376306859,56,0,0.134121716697828
"3648","MM1071","1/5/2016",3,72,0,0.108433290929763,NA,NA,NA,459.4495948,115,111,2.028095913,53,0,0.101694696020713
"3649","MM1071","1/6/2016",3,70,0,0.173363352861468,NA,NA,NA,117.8635476,199,191,2.789238797,106,0,0.148385528545821
"3650","MM1071","1/7/2016",3,72,0,0.191817203485589,1263,53.25,6.25,132.2795536,235,222,3.044282531,124,0,0.161255631646791
"3651","MM1071","1/8/2016",3,70,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3652","MM1071","1/9/2016",3,70,0,NA,860,61.5,1,NA,NA,NA,NA,NA,NA,NA
"3653","MM1071","1/10/2016",3,75,0.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3654","MM1071","1/11/2016",3,65,0.09,0.113153577930821,1085,41.75,7.5,25.96890233,114,96,1.390918233,22,0.88797632,0.112003348276063
"3655","MM1071","1/12/2016",3,60,0.21,0.113154806059719,NA,NA,NA,3265.389462,165,139,1.818507882,39,1.018457697,0.110699859342678
"3656","MM1071","1/13/2016",3,62,0,0.0956163013231979,1085,63.25,0,23.98921777,96,59,1.222176106,16,0.778978505,0.0878676116487526
"3657","MM1071","1/14/2016",3,65,0.1,0.102800891453426,NA,NA,NA,31.09847976,141,113,1.454991694,20,0.801220981,0.0924735370690564
"3658","MM1071","1/15/2016",3,67,1.66,NA,722,73,13.75,NA,NA,NA,NA,NA,NA,NA
"3659","MM1071","1/16/2016",3,67,0.01,0.0220561024147913,NA,NA,NA,5.611519923,20,17,0.363081386,4,0,0.0178459407185792
"3660","MM1071","1/17/2016",3,69,0.23,0.110667538379049,1084,50,17.75,36.77682094,79,70,1.794734056,18,0.114033935,0.108347956868974
"3661","MM1071","1/18/2016",3,60,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3662","MM1071","1/19/2016",3,58,0,0.112756615107766,722,62,8.75,26.22334023,124,81,1.598231309,14,0.861805651,0.109200994215077
"3663","MM1071","1/20/2016",3,61,0,0.121498483030668,NA,NA,NA,24.24525565,117,68,1.415183526,16,0.935302338,0.119941075170085
"3664","MM1071","1/21/2016",3,62,0,0.118001063707616,1057,61,5.5,39.33471153,177,140,1.718162942,20,0.635305422,0.114701964135333
"3665","MM1071","1/22/2016",3,66,1.03,0.105714432679164,NA,NA,NA,32.6879025,83,46,1.532411997,15,0.901488645,0.10519381125384
"3666","MM1071","1/23/2016",3,59,0,0.0820168010944123,962,59.5,5.25,33.67192257,102,74,0.848687732,19,0.648407464,0.0782000192668301
"3667","MM1071","1/24/2016",3,52,0,0.0267975774733287,NA,NA,NA,19.31765,30,18,0.503538159,12,0.083542888,0.0260590219185258
"3668","MM1071","1/25/2016",3,58,0,0.0811449266719852,967,59.5,3.75,23.54308026,61,40,1.06081477,12,0.822100404,0.0790432356232694
"3669","MM1071","1/26/2016",3,70,0,0.145577660325073,NA,NA,NA,27.3038526,115,82,1.544810737,21,0.990392692,0.140959999812293
"3670","MM1071","1/27/2016",3,73,0.7,0.115118008645183,843,61,2,24.195193,94,52,1.334320373,13,0.973335817,0.113391858397524
"3671","MM1071","1/28/2016",3,70,2.65,0.0742594286107608,NA,NA,NA,23.35024787,48,29,1.318111594,13,0.81996531,0.072308140768219
"3672","MM1071","1/29/2016",3,59,0,NA,613,74.75,0.5,NA,NA,NA,NA,NA,NA,NA
"3673","MM1071","1/30/2016",3,61,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3674","MM1071","1/31/2016",3,66,0,0.0186851032836341,962,55,5.5,2.826889034,46,45,0.156593134,3,0.033368446,0.0161710830145959
"3675","MM1071","2/1/2016",3,72,1,0.108622416471315,NA,NA,NA,34.54569995,99,66,1.61563514,24,0.87872932,0.107224075502827
"3676","MM1071","2/2/2016",3,72,0,0.116483999915828,1088,59,1.25,26.47089324,93,60,1.518532567,21,0.97635438,0.113246689894862
"3677","MM1071","2/3/2016",3,74,0,0.111247368402249,NA,NA,NA,22.10513296,141,121,1.565426916,21,0.919678466,0.089753622799124
"3678","MM1071","2/4/2016",3,76,0,0.113936095551769,616,66.75,0,24.78446102,76,46,1.616842609,14,0.964078765,0.111453844086153
"3679","MM1071","2/5/2016",3,66,0.32,0.0998542157851491,NA,NA,NA,24.82490551,88,43,1.371649814,13,0.909736123,0.0974303486939733
"3680","MM1071","2/6/2016",3,68,0.18,NA,1095,41.5,28.5,NA,NA,NA,NA,NA,NA,NA
"3681","MM1071","2/7/2016",3,58,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3682","MM1071","2/8/2016",3,56,0,NA,1025,40.5,0.5,NA,NA,NA,NA,NA,NA,NA
"3683","MM1071","2/9/2016",3,64,0,0.0642873716010964,NA,NA,NA,12.41362633,56,24,1.074654918,13,0.712098681,0.0619901359943984
"3684","MM1071","2/10/2016",3,58,0,0.105981313989861,845,54,14.25,22.64504129,93,65,1.343049514,19,0.9534045,0.105476299087175
"3685","MM1071","2/11/2016",3,57,0,0.145566237711015,NA,NA,NA,26.05139899,93,56,1.533221036,18,0.994470114,0.141840830635046
"3686","MM1071","2/12/2016",3,62,0,0.11986924096553,967,57.5,3.75,24.4187728,86,54,1.289551476,13,0.999764826,0.117303468454677
"3687","MM1071","2/13/2016",3,62,0,0.073593380666289,NA,NA,NA,131.0994711,122,115,1.339781083,64,0.255771489,0.0726910031258919
"3688","MM1071","2/14/2016",3,64,0,0.0125779306053059,1083,51.5,0,4.167931447,31,26,0.117831188,3,0.021558504,0.0125779306053059
"3689","MM1071","2/15/2016",3,84,0,0.134882114740462,NA,NA,NA,1636.601324,123,94,2.185583307,28,1.558339101,0.130252452986396
"3690","MM1071","2/16/2016",3,NA,NA,0.130701819918704,1089,48,2.75,1623.744086,114,96,2.00862604,16,1.493863869,0.121809560224169
"3691","MM1071","2/17/2016",3,67,0,0.10944583179987,NA,NA,NA,22.88880411,63,37,1.252799966,16,0.997772472,0.105581214849514
"3692","MM1071","2/18/2016",3,65,0,0.134990011862342,855,46.5,3,28.88340269,116,74,1.598797826,16,0.98844621,0.132682934910525
"3693","MM1071","2/19/2016",3,66,0,0.136348258646196,NA,NA,NA,15.37531312,89,52,1.092451447,12,0.993556159,0.133343166961342
"3694","MM1071","2/20/2016",3,71,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3695","MM1071","2/21/2016",3,67,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3696","MM1071","2/22/2016",3,71,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3697","MM1076","11/13/2015",3,82,0.05,0.140527250127374,NA,NA,NA,7.239395987,70,70,1.4166527,3,0,0.135015777827214
"3698","MM1076","11/14/2015",3,NA,NA,0,601,68.5,19.75,0,1,0,0,1,0,0
"3699","MM1076","11/15/2015",3,75,0.77,0,NA,NA,NA,0,1,0,0,1,0,0
"3700","MM1076","11/16/2015",3,77,0.05,0.106937514459102,882,30,40.5,3.182838559,49,47,0.770429913,2,0,0.105095391444651
"3701","MM1076","11/17/2015",3,79,0.04,0.102599221677728,NA,NA,NA,2.496149431,38,31,0.816735226,2,0,0.100637736294243
"3702","MM1076","11/18/2015",3,82,0.24,0.104788888905614,748,42.25,44,3.330851539,52,33,0.732901009,2,0,0.102455062716932
"3703","MM1076","11/19/2015",3,81,0.01,0.10116916513558,NA,NA,NA,4.046992296,63,38,0.8101756,2,0,0.0977738913107628
"3704","MM1076","11/20/2015",3,80,0,0.0897617798658568,845,46.25,36,2.04476085,31,18,0.676723405,2,0,0.0871731286611384
"3705","MM1076","11/21/2015",3,47,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3706","MM1076","11/22/2015",3,33,0,NA,870,71.5,35.75,NA,NA,NA,NA,NA,NA,NA
"3707","MM1076","11/23/2015",3,NA,NA,0,NA,NA,NA,0,1,1,0,1,0,0
"3708","MM1076","11/24/2015",3,43,0,NA,601,51,50,NA,NA,NA,NA,NA,NA,NA
"3709","MM1076","11/25/2015",3,48,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3710","MM1076","11/26/2015",3,58,0,NA,1097,95.5,26.5,NA,NA,NA,NA,NA,NA,NA
"3711","MM1076","11/27/2015",3,58,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3712","MM1076","11/28/2015",3,62,0.18,0.0410987057009677,773,51.5,37.25,33.82683524,63,62,0.676608543,18,0.02347162,0.0399327111157422
"3713","MM1076","11/29/2015",3,74,0,0.217402180809134,NA,NA,NA,1324.999509,373,366,3.537675227,211,1.706349163,0.168422898200261
"3714","MM1076","11/30/2015",3,75,0.3,0.129877631772864,1088,50,48,3.466388098,55,30,0.838660623,2,0,0.128282959530226
"3715","MM1076","12/1/2015",3,76,0.16,0.0910090382094028,NA,NA,NA,2.603908832,36,18,0.704945007,2,0,0.089931391672379
"3716","MM1076","12/2/2015",3,79,0.29,0.0837186200178591,963,47.5,43.25,2.410799594,37,14,0.499077528,2,0,0.0805010304901192
"3717","MM1076","12/3/2015",3,78,1.36,0.089983776313339,NA,NA,NA,1.675440763,27,8,0.809069357,2,0,0.0886424979454419
"3718","MM1076","12/4/2015",3,73,3.73,0.0969693509108075,NA,NA,NA,3.122068392,52,23,0.704945007,2,0,0.0941915431138421
"3719","MM1076","12/5/2015",3,75,2.94,0,1191,50,53.75,0,1,0,0,1,0,0
"3720","MM1076","12/6/2015",3,NA,NA,0,1007,50,50,0,1,0,0,1,0,0
"3721","MM1076","12/7/2015",3,72,0.09,0.0712609044435157,NA,NA,NA,1.67280578,26,8,0.361241486,2,0,0.0705743426359298
"3722","MM1076","12/8/2015",3,71,0.67,0.089928314745701,803,42,56.75,1.259537045,19,8,0.999549111,2,0,0.088262737749297
"3723","MM1076","12/9/2015",3,77,0.01,0.0625930777888191,NA,NA,NA,1.466115248,23,17,0.747544597,2,0,0.0620274530147732
"3724","MM1076","12/10/2015",3,76,0,0.0842400129297248,1084,49.25,55.25,1.871650055,25,9,0.570248111,2,0,0.0821673801066614
"3725","MM1076","12/11/2015",3,77,0,0.0479940551618216,NA,NA,NA,2.21953545,31,13,0.625262405,2,0,0.0468660259157574
"3726","MM1076","12/12/2015",3,NA,NA,0,1084,67.25,19.75,0,1,0,0,1,0,0
"3727","MM1076","12/13/2015",3,79,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3728","MM1076","12/14/2015",3,79,0.03,NA,1106,53.5,48.25,NA,NA,NA,NA,NA,NA,NA
"3729","MM1076","12/15/2015",3,NA,NA,0,NA,NA,NA,0,1,0,0,1,0,0
"3730","MM1076","12/16/2015",3,78,0,0.147665304039595,763,47.25,47,7.350039127,80,64,1.237976838,3,0.01518548,0.143726294751039
"3731","MM1076","12/17/2015",3,44,0.07,0.162360579975181,NA,NA,NA,1372.397572,225,223,3.049441188,159,1.861814297,0.132839695426034
"3732","MM1076","12/18/2015",3,32,0,0.0485614993094181,1044,64.75,23,22.70014412,27,26,0.928069125,11,0.033368446,0.0478514119184984
"3733","MM1076","12/19/2015",3,36,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3734","MM1076","12/20/2015",3,40,0,NA,601,60.5,33,NA,NA,NA,NA,NA,NA,NA
"3735","MM1076","12/21/2015",3,53,0.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3736","MM1076","12/22/2015",3,63,0.02,NA,1081,57,25.5,NA,NA,NA,NA,NA,NA,NA
"3737","MM1076","12/23/2015",3,66,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3738","MM1076","12/24/2015",3,62,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3739","MM1076","12/25/2015",3,62,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3740","MM1076","12/26/2015",3,64,0.08,0.0290182503968539,625,53.25,44,29.37627082,48,45,0.492234682,17,0.228774436,0.0270873359992856
"3741","MM1076","12/27/2015",3,67,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3742","MM1076","12/28/2015",3,64,0.32,NA,1120,35.25,25.75,NA,NA,NA,NA,NA,NA,NA
"3743","MM1076","12/29/2015",3,46,0,0.0281089364270257,NA,NA,NA,16.05222842,36,35,0.507524899,13,0.02347162,0.0279035746744647
"3744","MM1076","12/30/2015",3,46,0,NA,759,49.25,38.75,NA,NA,NA,NA,NA,NA,NA
"3745","MM1076","12/31/2015",3,38,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3746","MM1076","1/1/2016",3,34,0,0.0708542797779286,990,49,32.75,27.94944909,52,49,1.316428994,16,1.074226715,0.0689057806820477
"3747","MM1076","1/2/2016",3,35,0,0.00897373026033799,NA,NA,NA,5.492133648,14,9,0.113344812,4,0.008287533,0.00890527639210447
"3748","MM1076","1/3/2016",3,38,0,NA,653,50.75,26.75,NA,NA,NA,NA,NA,NA,NA
"3749","MM1076","1/4/2016",3,34,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3750","MM1076","1/5/2016",3,32,0,NA,1126,44.25,30.5,NA,NA,NA,NA,NA,NA,NA
"3751","MM1076","1/6/2016",3,32,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3752","MM1076","1/7/2016",3,39,0,NA,738,78.5,10.75,NA,NA,NA,NA,NA,NA,NA
"3753","MM1076","1/8/2016",3,51,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3754","MM1076","1/9/2016",3,74,0,0.223046182747123,872,64.25,22.25,1370.994757,326,310,3.40993512,221,1.75036616,0.183357776228538
"3755","MM1076","1/10/2016",3,76,0.37,0.0555868697091323,NA,NA,NA,0.873537396,16,8,0.083542888,2,0,0.0536571064544542
"3756","MM1076","1/11/2016",3,66,0.05,0.0866427821090089,746,71,28.75,2.627033052,34,6,0.568381806,2,0,0.0859740473430131
"3757","MM1076","1/12/2016",3,62,0.19,0.0665535359114019,NA,NA,NA,2.933481505,47,15,0.736945256,2,0,0.0657530669967983
"3758","MM1076","1/13/2016",3,66,0,0.0768109587102006,1016,83.25,13.75,3.509161835,43,13,0.800084745,2,0,0.0753302755878433
"3759","MM1076","1/14/2016",3,67,0.07,0.0844178001376756,NA,NA,NA,3.810002386,52,18,0.844635343,2,0,0.0808641520976843
"3760","MM1076","1/15/2016",3,70,1.48,NA,995,75.75,21.5,NA,NA,NA,NA,NA,NA,NA
"3761","MM1076","1/16/2016",3,70,0.03,0.0971675730243923,NA,NA,NA,2.97947622,51,21,0.927060225,2,0,0.0952490239005379
"3762","MM1076","1/17/2016",3,70,0.15,NA,895,53.25,24.75,NA,NA,NA,NA,NA,NA,NA
"3763","MM1076","1/18/2016",3,61,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3764","MM1076","1/19/2016",3,59,0,0.0557335343624013,1005,32.25,29.5,2.8128619,41,14,0.702052188,2,0,0.0543173321472725
"3765","MM1076","1/20/2016",3,62,0,0.104068439552931,NA,NA,NA,3.045560491,44,15,0.892852551,2,0,0.10189406538353
"3766","MM1076","1/21/2016",3,65,0,0.0795429052721134,1092,58.25,39.25,3.588247911,49,13,0.850483636,2,0,0.078114054876943
"3767","MM1076","1/22/2016",3,68,0.99,0.111055636869551,NA,NA,NA,3.111823371,48,24,0.687315093,2,0,0.108879588574848
"3768","MM1076","1/23/2016",3,61,0,NA,737,63.5,29.75,NA,NA,NA,NA,NA,NA,NA
"3769","MM1076","1/24/2016",3,54,0,0.0303146804230679,NA,NA,NA,5.109845997,41,33,0.434250472,4,0.008287533,0.0284971069748542
"3770","MM1076","1/25/2016",3,62,0,0.107295410974085,1087,40.5,38.5,3.446266609,52,12,0.672113216,2,0,0.105683276658734
"3771","MM1076","1/26/2016",3,73,0,0.00677849293215295,NA,NA,NA,1.436887087,12,4,0.092538268,2,0,0.00661574761706893
"3772","MM1076","1/27/2016",3,75,0.8,0.0847570267079292,1114,44.5,25.5,2.569833171,36,7,0.527761827,2,0,0.0834368991366781
"3773","MM1076","1/28/2016",3,71,1.84,0.107648949450163,NA,NA,NA,2.144899368,30,4,0.583146558,2,0,0.106454721454162
"3774","MM1076","1/29/2016",3,61,0,0.109810710876744,844,54.75,27,3.11270366,54,19,0.736945256,2,0,0.106960726233274
"3775","MM1076","1/30/2016",3,63,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3776","MM1076","1/31/2016",3,68,0,0.0122323286867422,753,54,20.5,4.338735513,26,21,0.120081006,3,0.008287533,0.00978745688504494
"3777","MM1076","2/1/2016",3,75,0.67,0.110368754796231,NA,NA,NA,2.413366652,87,43,0.670566928,2,0,0.0730296424930117
"3778","MM1076","2/2/2016",3,75,0.01,0.0997675030735246,605,68.75,26.25,1.676217293,30,7,0.813472049,2,0,0.0985456903798294
"3779","MM1076","2/3/2016",3,77,0,0.10632935885878,NA,NA,NA,1.98091797,29,10,0.775338522,2,0,0.10561925707611
"3780","MM1076","2/4/2016",3,77,0,0.109143410603547,914,58.75,24.75,3.524991482,41,3,0.839665241,2,0,0.108805268638981
"3781","MM1076","2/5/2016",3,67,0.31,0.0185614489200305,NA,NA,NA,1.196811296,17,2,0.286396957,2,0,0.01824022228952
